root pos x,root pos y,root pos z,root rot w,root rot x,root rot y,root rot z,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,l_wrist,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow,r_wrist
0.050165,-0.029217,0.338964,-0.062068,0.002114,0.561526,0.825125,-0.910868,-0.18308,-0.38702,0.946831,-0.172631,-0.052573,0.325323,0.31,-1.003732,0.190677,-0.616406,0.157281,0.33288,0.3212,0.024637,-1.788267,0.953593,-1.33886,-0.087451,-0.148452,-1.398389,-0.893205
0.054669,-0.02727,0.339512,-0.064845,-0.002384,0.574738,0.815761,-0.898003,-0.167134,-0.291603,0.995553,-0.220516,-0.013147,0.335071,0.31,-1.003519,0.237751,-0.617632,0.155068,0.333415,0.327816,0.038918,-1.794649,0.939898,-1.327524,-0.134933,-0.147264,-1.41706,-0.902683
0.063605,-0.022862,0.34466,-0.068375,-0.014454,0.58839,0.805552,-0.822834,-0.13846,-0.272462,0.977483,-0.285792,0.024513,0.335819,0.31,-1.017215,0.344863,-0.586263,0.121048,0.346546,0.329942,0.036924,-1.776693,0.921855,-1.295332,-0.15682,-0.168285,-1.44303,-0.896226
0.081415,-0.009708,0.361255,-0.078034,-0.032113,0.597868,0.797141,-0.667814,-0.059671,-0.356237,0.868759,-0.335531,0.024458,0.277022,0.233894,-1.009188,0.627175,-0.454318,0.020231,0.345109,0.349252,0.035645,-1.756089,0.924031,-1.236911,-0.169523,-0.204963,-1.486676,-0.868079
0.074904,0.00797,0.367207,-0.053328,-0.016971,0.611587,0.789195,-0.554824,-0.155026,-0.338372,0.748904,-0.290993,0.127562,-0.152151,-0.355188,-0.772611,1.485131,-0.055549,0.001168,0.36022,0.292455,-0.034542,-1.7714,0.944077,-1.130065,-0.218508,-0.164019,-1.594147,-0.871703
0.123973,-0.025642,0.355824,-0.037082,0.012502,0.62727,0.777818,-0.680568,-0.077468,-0.412135,0.783055,-0.282474,-0.043462,-0.845795,-0.284131,-0.428913,1.820071,0.488543,0.22515,0.365727,0.305564,-0.118182,-1.800587,0.950565,-1.102753,-0.267843,-0.129261,-1.648997,-0.847817
0.130783,-0.014916,0.359177,-0.03921,0.011122,0.628872,0.77644,-0.632599,-0.060768,-0.417993,0.776276,-0.324874,-0.013866,-1.163112,-0.371875,-0.32831,2.018291,0.588553,0.242706,0.408721,0.398378,-0.17909,-1.822101,0.917555,-1.074722,-0.281438,-0.124853,-1.672084,-0.785003
0.135203,-0.007717,0.363145,-0.071202,-0.006053,0.62599,0.77655,-0.635714,0.029255,-0.457339,0.812321,-0.379599,-0.042238,-1.456631,-0.363293,-0.253378,2.053717,0.591303,0.254128,0.454486,0.525578,-0.227303,-1.842959,0.881605,-1.097098,-0.189394,-0.193791,-1.644661,-0.806221
0.159232,-0.016367,0.361762,-0.089348,-0.0104,0.62356,0.776583,-0.666037,0.164319,-0.511765,0.776898,-0.365601,-0.187665,-1.705657,-0.284895,-0.244301,1.884122,0.604498,0.26593,0.49485,0.602648,-0.240746,-1.850413,0.928175,-1.106306,-0.157173,-0.204492,-1.643069,-0.761647
0.155019,-0.014637,0.365232,-0.107153,-0.009363,0.622751,0.774992,-0.680409,0.191035,-0.512488,0.735995,-0.31431,-0.238148,-1.830016,-0.219333,-0.033964,1.549711,0.499377,0.349268,0.518389,0.645617,-0.222721,-1.845293,0.966836,-1.106538,-0.157208,-0.217181,-1.661715,-0.747512
0.136851,-0.010964,0.367584,-0.118724,-0.000399,0.630929,0.766703,-0.698946,0.137485,-0.494465,0.69593,-0.249948,-0.236893,-1.721824,-0.287724,0.249797,0.862897,0.396554,0.442159,0.511345,0.65096,-0.233276,-1.84839,0.96792,-1.1057,-0.189234,-0.225539,-1.691302,-0.73883
0.131175,-0.010151,0.364851,-0.120267,0.005781,0.650879,0.749572,-0.704595,0.102262,-0.493102,0.656887,-0.206072,-0.271753,-1.54295,-0.491996,0.216678,0.161286,0.340329,0.348929,0.496036,0.639494,-0.257132,-1.836499,0.995136,-1.085328,-0.254694,-0.233429,-1.725346,-0.708682
0.13756,-0.007867,0.3624,-0.117253,0.006482,0.676078,0.727412,-0.715666,0.080488,-0.544191,0.666895,-0.203434,-0.304685,-1.572305,-0.572497,0.10465,0.22807,0.292364,0.421388,0.49611,0.650977,-0.261428,-1.855768,1.030575,-1.075651,-0.342274,-0.252445,-1.737226,-0.699571
0.134633,-0.010435,0.368953,-0.114338,-0.011518,0.701382,0.703461,-0.693402,0.043442,-0.54185,0.667554,-0.165237,-0.22921,-1.60442,-0.628124,0.115742,0.584419,0.367183,0.460748,0.488915,0.663794,-0.263418,-1.856082,1.043769,-1.049693,-0.398026,-0.307822,-1.724907,-0.713783
0.157543,-0.012321,0.380643,-0.120075,-0.038155,0.715914,0.686727,-0.630545,0.152645,-0.502582,0.609175,-0.164712,-0.20463,-1.638847,-0.463861,0.291487,1.031277,0.456304,0.561059,0.481405,0.634036,-0.184138,-1.823855,1.047058,-1.022135,-0.413292,-0.364071,-1.700134,-0.72261
0.16699,-0.004077,0.381914,-0.111079,-0.046821,0.740169,0.661528,-0.564389,0.163454,-0.477618,0.58256,-0.198648,-0.180975,-1.598084,-0.542837,0.133729,1.400462,0.380873,0.45253,0.487437,0.5615,-0.131425,-1.796991,1.075844,-0.969957,-0.496094,-0.402364,-1.696645,-0.71854
0.189444,0.004114,0.383264,-0.110975,-0.054657,0.766229,0.630548,-0.546605,0.225853,-0.567447,0.539175,-0.217118,-0.232394,-1.437686,-0.517059,0.021472,1.56087,0.390631,0.429288,0.474882,0.538817,-0.177377,-1.829322,1.093759,-0.918234,-0.587675,-0.450338,-1.695414,-0.693377
0.208955,0.013722,0.38275,-0.105852,-0.058406,0.789141,0.602196,-0.533841,0.269135,-0.620681,0.515864,-0.241349,-0.25717,-1.211105,-0.436107,-0.063018,1.558012,0.412979,0.45823,0.467164,0.524215,-0.183804,-1.850331,1.062852,-0.856172,-0.677391,-0.503503,-1.69181,-0.700157
0.197624,0.019888,0.380966,-0.092836,-0.049575,0.809837,0.577138,-0.508592,0.176936,-0.626901,0.542103,-0.268306,-0.193184,-0.92948,-0.45691,-0.090189,1.394231,0.338153,0.470572,0.448368,0.474204,-0.207374,-1.878643,1.069113,-0.776035,-0.791219,-0.553888,-1.702172,-0.7266
0.17405,0.015886,0.378528,-0.07473,-0.042088,0.825971,0.55715,-0.492396,0.026687,-0.64084,0.589305,-0.260055,-0.093507,-0.579451,-0.575129,-0.347835,1.09575,0.25912,0.33987,0.443243,0.407567,-0.202935,-1.909257,1.046359,-0.662394,-0.915626,-0.636946,-1.692376,-0.754297
0.177211,0.013502,0.371141,-0.071983,-0.029006,0.825705,0.558738,-0.552258,-0.021994,-0.640907,0.680813,-0.304657,-0.082839,-0.383128,-0.511547,-0.54633,0.890375,0.077231,0.295642,0.401392,0.313121,-0.162451,-1.907315,1.034098,-0.644956,-0.945512,-0.634503,-1.711235,-0.757056
0.174584,0.001433,0.363826,-0.06535,-0.021869,0.813529,0.577427,-0.618291,-0.074767,-0.589406,0.769043,-0.29918,-0.058049,-0.266232,-0.4617,-0.815459,0.770703,-0.131266,0.223081,0.388951,0.226739,-0.11807,-1.90994,1.032276,-0.641322,-0.928037,-0.603563,-1.722091,-0.768769
0.178838,0.00432,0.359959,-0.062628,-0.025941,0.786589,0.613745,-0.649438,-0.039236,-0.515885,0.903008,-0.37841,-0.05727,-0.196863,-0.306091,-0.923799,0.561967,-0.191603,0.199069,0.321882,0.174968,-0.08889,-1.91,0.998793,-0.659986,-0.854192,-0.511251,-1.77121,-0.767318
0.176383,0.005424,0.360999,-0.054821,-0.030176,0.728182,0.682521,-0.584763,0.049376,-0.366783,0.911098,-0.427597,-0.02213,-0.269922,-0.266174,-0.726853,0.511839,-0.157697,0.184443,0.358602,0.101359,0.10905,-1.91,0.931615,-0.734902,-0.672798,-0.298945,-1.861568,-0.67697
0.181327,0.017498,0.363642,-0.046182,-0.024932,0.6347,0.770975,-0.398217,0.179209,-0.11738,0.826296,-0.510407,-0.007998,-0.391359,-0.215733,-0.429828,0.543135,-0.134727,0.179155,0.366504,0.050231,0.195473,-1.91,0.946055,-0.845217,-0.409628,-0.001397,-1.892812,-0.610699
0.188035,0.026566,0.364318,-0.039327,-0.020345,0.520509,0.852707,-0.162845,0.253959,0.194361,0.703433,-0.566734,-0.035414,-0.483274,-0.112312,-0.155961,0.530188,-0.073296,0.189663,0.371599,0.132479,0.170831,-1.91,1.009871,-0.944445,-0.157026,0.298257,-1.81987,-0.566663
0.196077,0.037756,0.361366,-0.033008,-0.008433,0.421771,0.906062,0.033088,0.233706,0.451323,0.605106,-0.618556,-0.090428,-0.50596,-0.030041,0.049693,0.47517,-0.042216,0.216208,0.319485,0.357944,0.101062,-1.91,1.037355,-0.897761,-0.076664,0.514826,-1.856112,-0.584195
0.197784,0.041262,0.358229,-0.019097,-0.004295,0.358171,0.933451,0.147915,0.170384,0.618993,0.534443,-0.628558,-0.142221,-0.51355,0.002742,0.167217,0.456247,-0.033037,0.226615,0.112542,0.702176,-0.156949,-1.91,0.93265,-0.713018,-0.160833,0.626005,-1.91,-0.780496
0.197817,0.020463,0.3613,0.013446,-0.001307,0.304599,0.952385,0.160777,0.112021,0.722273,0.481559,-0.553164,-0.067491,-0.563675,0.053814,0.250014,0.456901,0.040455,0.161253,-0.228476,0.873042,-0.443554,-1.91,0.698583,-0.440035,-0.277699,0.732857,-1.91,-0.964484
0.195087,0.031768,0.359326,0.062768,0.022724,0.356902,0.931754,0.177879,-0.060067,0.599902,0.373412,-0.539412,-0.05506,-0.569287,-0.147135,0.224455,0.533571,-0.081435,0.210166,-0.856451,0.796386,-0.948928,-1.91,0.276189,-0.012291,-0.438766,0.452355,-1.91,-1.091028
0.195026,0.025823,0.357053,0.084456,0.063108,0.379642,0.919106,0.095404,-0.122769,0.538843,0.346252,-0.508049,-0.033597,-0.679842,-0.220142,0.237431,0.601558,-0.123747,0.198468,-1.415706,0.645288,-1.071139,-1.342325,-1.015287,0.264609,-0.380359,0.171765,-1.91,-1.181784
0.192805,0.034505,0.356123,0.080027,0.062722,0.373833,0.921906,0.113649,-0.143733,0.526063,0.337728,-0.521584,0.008574,-0.699362,-0.222502,0.281839,0.643704,-0.162334,0.23116,-1.75196,0.027597,-0.868306,-0.608756,-0.461809,0.249331,-0.344758,0.115562,-1.91,-1.22164
0.190597,0.038956,0.354749,0.090214,0.045761,0.335158,0.936716,0.179429,-0.17926,0.580979,0.336337,-0.539518,0.014581,-0.690986,-0.191173,0.368734,0.65988,-0.156757,0.258252,-1.778381,0.021991,-1.076782,-0.580203,-0.565578,0.132044,-0.417277,0.248225,-1.91,-1.181473
0.188533,0.040442,0.354141,0.114545,0.052901,0.323828,0.937666,0.194826,-0.2534,0.577212,0.302464,-0.510514,0.035193,-0.718188,-0.230734,0.434133,0.678595,-0.166291,0.28511,-1.834002,-0.037526,-1.179501,-0.392822,-0.402209,0.055713,-0.482076,0.307433,-1.91,-1.067343
0.188716,0.042295,0.355077,0.109553,0.061188,0.342349,0.931156,0.171474,-0.244703,0.535217,0.30264,-0.502062,0.039137,-0.718298,-0.259413,0.404148,0.667089,-0.173053,0.289194,-1.917832,-0.158263,-1.049431,-0.327813,-0.421627,0.053729,-0.421525,0.321841,-1.91,-1.061512
0.187864,0.043318,0.355166,0.114862,0.061809,0.352453,0.926695,0.15919,-0.248185,0.493928,0.327498,-0.508277,0.056757,-0.718151,-0.285867,0.404394,0.678553,-0.184606,0.296076,-1.980814,-0.246823,-1.083092,-0.253965,-0.394883,0.072578,-0.428561,0.310936,-1.91,-1.090395
0.187569,0.044443,0.355294,0.115542,0.062361,0.352141,0.926692,0.138338,-0.237762,0.470243,0.371812,-0.524252,0.068493,-0.731175,-0.28181,0.417292,0.701455,-0.193651,0.287323,-2.008213,-0.275018,-1.128167,-0.225373,-0.368869,0.072563,-0.440142,0.319977,-1.91,-1.107641
0.185913,0.04778,0.355401,0.109047,0.062865,0.359186,0.924739,0.069599,-0.204037,0.372904,0.480431,-0.562139,0.076999,-0.744806,-0.281467,0.408481,0.729507,-0.204186,0.280713,-2.045106,-0.32473,-1.105726,-0.194203,-0.374476,0.079447,-0.438798,0.328089,-1.91,-1.113633
0.177647,0.052158,0.353798,0.104761,0.057174,0.36994,0.921358,-0.022407,-0.191165,0.196992,0.597315,-0.603273,0.060035,-0.766612,-0.295966,0.390194,0.777554,-0.210657,0.259866,-2.062106,-0.349398,-1.162363,-0.208384,-0.2738,0.093286,-0.441072,0.336374,-1.91,-1.10604
0.173582,0.053441,0.353149,0.098873,0.059341,0.379047,0.918164,-0.132667,-0.176747,0.127854,0.71924,-0.613131,0.073889,-0.790578,-0.300676,0.38632,0.796323,-0.206619,0.250273,-2.068145,-0.36,-1.172747,-0.239623,-0.255371,0.116734,-0.437694,0.352581,-1.91,-1.132341
0.168556,0.052675,0.352458,0.09062,0.07517,0.386238,0.914854,-0.235239,-0.173761,0.080035,0.779793,-0.605042,0.066698,-0.831065,-0.315284,0.38773,0.764486,-0.171151,0.262483,-2.072889,-0.36,-1.185839,-0.292294,-0.238807,0.107142,-0.437039,0.373642,-1.91,-1.160211
0.16259,0.049567,0.351935,0.080493,0.093551,0.388803,0.913018,-0.324647,-0.168172,0.061669,0.807712,-0.587199,0.048828,-0.864011,-0.328635,0.396706,0.675984,-0.090963,0.299657,-2.057106,-0.36,-1.127729,-0.342288,-0.235978,0.072318,-0.415321,0.420988,-1.91,-1.232475
0.155372,0.044096,0.35235,0.067573,0.116049,0.387959,0.911841,-0.411566,-0.15908,0.085732,0.802715,-0.555349,0.036347,-0.882882,-0.349252,0.408879,0.507756,0.066706,0.371745,-2.001441,-0.354732,-1.032236,-0.435772,-0.193004,-0.022609,-0.380457,0.508042,-1.91,-1.296959
0.147943,0.036912,0.350551,0.05723,0.133479,0.381139,0.91304,-0.47337,-0.145306,0.131618,0.785657,-0.543866,0.028887,-0.853527,-0.386402,0.337524,0.328414,0.127031,0.433654,-1.862743,-0.315808,-0.908158,-0.571279,-0.137862,-0.13863,-0.309041,0.618607,-1.91,-1.339135
0.140762,0.031484,0.347274,0.047916,0.137065,0.363426,0.920238,-0.515752,-0.116135,0.187141,0.811661,-0.561711,0.036806,-0.79079,-0.397334,0.207234,0.267794,-0.007937,0.42186,-1.654268,-0.26902,-0.798738,-0.682128,-0.020827,-0.260392,-0.205828,0.750791,-1.91,-1.361686
0.130014,0.028427,0.351095,0.021484,0.151216,0.356198,0.921843,-0.599908,-0.085483,0.199388,0.810561,-0.527514,0.062545,-0.774566,-0.390138,0.046332,0.319166,-0.080362,0.333995,-1.518702,-0.28249,-0.761929,-0.715719,0.085236,-0.436618,-0.064954,0.829405,-1.91,-1.397815
0.119284,0.026082,0.356231,-0.007947,0.148642,0.349502,0.925035,-0.64459,-0.040393,0.190637,0.798633,-0.495587,0.084323,-0.73317,-0.368901,-0.14259,0.432289,-0.14265,0.2434,-1.430655,-0.331804,-0.717434,-0.691075,0.185171,-0.61625,0.118903,0.868228,-1.877981,-1.469758
0.113237,0.022766,0.362322,-0.039408,0.134841,0.336393,0.931184,-0.637303,0.034402,0.192035,0.765585,-0.480583,0.089939,-0.696309,-0.330255,-0.264891,0.584713,-0.198312,0.141239,-1.398517,-0.36,-0.715196,-0.673541,0.342758,-0.941443,0.36,0.770327,-1.655696,-1.609847
0.10899,0.020614,0.367659,-0.056198,0.120395,0.326454,0.935828,-0.606595,0.077454,0.193953,0.720437,-0.469609,0.101072,-0.66904,-0.335793,-0.31002,0.73501,-0.224904,0.087622,-1.389967,-0.36,-0.698751,-0.705929,0.52522,-1.169127,0.36,0.649979,-1.612616,-1.784715
0.104016,0.01854,0.373687,-0.070355,0.109148,0.304541,0.943606,-0.577006,0.126394,0.210592,0.672496,-0.437351,0.099693,-0.660172,-0.331725,-0.313477,0.824419,-0.188642,0.049134,-1.447343,-0.36,-0.682901,-0.71822,0.642408,-1.387781,0.36,0.554479,-1.561462,-1.901744
0.101788,0.019194,0.378232,-0.07341,0.088074,0.278534,0.953558,-0.513479,0.164381,0.240729,0.651896,-0.42545,0.092949,-0.624635,-0.351245,-0.304909,0.891863,-0.137701,0.040815,-1.453818,-0.36,-0.665607,-0.774808,0.728354,-1.516962,0.36,0.491966,-1.538304,-1.928198
0.09365,0.018774,0.382276,-0.065441,0.070961,0.251943,0.962916,-0.475761,0.17396,0.237152,0.627731,-0.371352,0.075238,-0.586393,-0.403138,-0.352645,0.882448,-0.056379,0.027965,-1.500937,-0.36,-0.672227,-0.756088,0.811334,-1.623865,0.36,0.458716,-1.506763,-1.921444
0.091268,0.023358,0.386305,-0.057968,0.056505,0.21355,0.973572,-0.425575,0.196756,0.181002,0.615365,-0.318627,0.016869,-0.523379,-0.439935,-0.411575,0.805169,0.038275,0.030331,-1.507198,-0.36,-0.610774,-0.702278,0.896954,-1.703216,0.36,0.419834,-1.515596,-1.868145
0.093582,0.024581,0.389316,-0.050186,0.046053,0.180645,0.981187,-0.390042,0.227373,0.037829,0.602435,-0.270831,-0.070704,-0.448122,-0.453873,-0.446385,0.685948,0.150926,0.081184,-1.439755,-0.36,-0.533043,-0.724288,0.94596,-1.689367,0.36,0.406542,-1.550199,-1.788418
0.098159,0.025298,0.390267,-0.044243,0.037038,0.132367,0.98952,-0.341352,0.264111,-0.141526,0.582736,-0.261595,-0.148492,-0.376468,-0.438791,-0.467271,0.542728,0.224758,0.121221,-1.317424,-0.359981,-0.509296,-0.7918,0.881849,-1.605549,0.36,0.41615,-1.608782,-1.709733
0.102749,0.016112,0.387002,-0.032597,0.014873,0.104263,0.993904,-0.266168,0.305096,-0.288895,0.542409,-0.265441,-0.215246,-0.297431,-0.420843,-0.338371,0.455871,0.201205,0.204617,-1.098836,-0.323614,-0.516419,-0.920203,0.879586,-1.413216,0.36,0.491791,-1.654219,-1.542327
0.108276,0.002788,0.378662,-0.032955,0.014924,0.053977,0.997887,-0.214513,0.378096,-0.274899,0.56001,-0.357322,-0.225202,-0.317957,-0.367471,-0.186501,0.446599,0.072731,0.24362,-0.793796,-0.173504,-0.519774,-1.173581,0.893002,-1.270208,0.36,0.579862,-1.711521,-1.361973
0.107349,-0.008373,0.368429,-0.035594,0.009577,0.018514,0.999149,-0.198569,0.421943,-0.161814,0.665646,-0.482068,-0.187309,-0.331516,-0.316035,-0.156719,0.478332,-0.074831,0.233515,-0.468349,-0.001965,-0.549218,-1.411577,0.942029,-1.116855,0.352534,0.658848,-1.725848,-1.105042
0.10126,-0.014052,0.360757,-0.028412,0.015317,0.020908,0.99926,-0.262612,0.403829,-0.044938,0.784439,-0.585493,-0.089688,-0.358459,-0.318679,-0.173096,0.51306,-0.188008,0.192865,-0.196597,0.113874,-0.588289,-1.581904,1.021557,-0.847134,0.052521,0.725282,-1.91,-0.9408
0.099208,-0.018285,0.356333,-0.025559,0.034661,0.029161,0.998647,-0.358814,0.39635,-0.083425,0.856669,-0.638798,-0.040354,-0.454084,-0.32896,-0.149019,0.611918,-0.250747,0.16475,0.027908,0.224918,-0.587855,-1.702479,1.089743,-0.668472,-0.174012,0.698523,-1.91,-0.78193
0.09956,-0.018331,0.354119,-0.011341,0.044508,0.074806,0.99614,-0.469383,0.328107,-0.18852,0.910187,-0.614607,-0.059354,-0.473854,-0.412065,-0.205984,0.707335,-0.29994,0.189115,0.197716,0.308805,-0.619971,-1.815477,1.122878,-0.341754,-0.436047,0.501613,-1.91,-0.743505
0.097095,-0.018693,0.352081,-0.000113,0.061383,0.131901,0.989361,-0.582569,0.249301,-0.289519,0.92055,-0.566943,-0.085043,-0.471303,-0.496763,-0.295501,0.76649,-0.352833,0.190317,0.232816,0.383982,-0.61339,-1.902138,1.083712,-0.114696,-0.491384,0.1952,-1.582555,-0.864715
0.093071,-0.019879,0.348082,0.002481,0.073222,0.164834,0.983597,-0.652508,0.208656,-0.351357,0.919782,-0.55516,-0.094312,-0.509071,-0.551244,-0.338891,0.852281,-0.396476,0.196644,0.193215,0.399908,-0.540046,-1.909026,1.127829,-0.298763,-0.506438,0.014122,-0.809241,-0.106469
0.085297,-0.018952,0.344643,0.017518,0.080587,0.203171,0.975664,-0.718913,0.119568,-0.41461,0.911768,-0.496803,-0.120541,-0.534974,-0.647693,-0.370257,0.920971,-0.420072,0.217738,0.144506,0.397834,-0.535216,-1.91,1.144742,-0.174278,-0.645497,0.117736,-0.674279,-0.162692
0.085247,-0.016471,0.339654,0.041309,0.087244,0.214234,0.972001,-0.741499,0.046263,-0.403339,0.951263,-0.512322,-0.110569,-0.593825,-0.742179,-0.315226,1.005498,-0.460667,0.251996,0.113957,0.340255,-0.491027,-1.91,1.080721,-0.107826,-0.706951,0.163238,-0.841561,-0.098384
0.081028,-0.01754,0.340828,0.036917,0.092764,0.195529,0.975603,-0.74825,0.072878,-0.375568,0.940064,-0.509525,-0.086284,-0.673662,-0.70309,-0.244674,0.99533,-0.424662,0.229444,0.159476,0.277503,-0.410852,-1.91,1.031427,-0.126663,-0.685341,0.196443,-0.924026,-0.094699
0.0789,-0.018206,0.34622,0.024713,0.085623,0.109701,0.989962,-0.645517,0.202094,-0.242475,0.901358,-0.538432,-0.069095,-0.755428,-0.552732,-0.101978,0.899458,-0.316329,0.206293,0.257841,0.183996,-0.224343,-1.91,1.024914,-0.262065,-0.574536,0.396889,-0.952197,-0.042631
0.092615,-0.015629,0.345322,0.018168,0.088515,0.013076,0.995823,-0.502115,0.311062,-0.064365,0.9285,-0.665168,-0.060405,-0.805502,-0.420966,0.041735,0.861642,-0.300703,0.210447,0.301136,0.082137,-0.144263,-1.91,0.982363,-0.403323,-0.438386,0.555787,-0.986672,-0.001431
0.098765,-0.018018,0.342947,-0.010041,0.083198,-0.140525,0.986524,-0.240268,0.472033,0.219567,0.906052,-0.772791,-0.095384,-0.850543,-0.159042,0.23333,0.762391,-0.201903,0.205022,0.327354,0.155823,-0.056265,-1.91,0.960387,-0.622188,-0.145599,0.890465,-0.915239,-0.06359
0.098293,-0.017877,0.337119,-0.02265,0.077832,-0.2608,0.961984,-0.032765,0.518826,0.482112,0.914414,-0.838077,-0.135836,-0.893299,0.029008,0.394401,0.707981,-0.109954,0.226934,0.249404,0.396645,-0.118481,-1.91,1.001004,-0.64297,-0.044004,1.043157,-1.038888,-0.201169
0.097602,-0.016439,0.334457,-0.010667,0.053112,-0.31327,0.948118,0.101153,0.451433,0.621874,0.896511,-0.856097,-0.127472,-0.884592,0.075,0.495189,0.712917,-0.091743,0.255884,-0.041798,0.577671,-0.347037,-1.91,0.913781,-0.403254,-0.214275,0.944673,-1.411888,-0.342384
0.071373,-0.01969,0.334875,0.011107,0.02742,-0.308599,0.950732,0.02401,0.459671,0.57828,0.915563,-0.767495,-0.134187,-0.905127,0.062055,0.447825,0.712242,-0.011631,0.213799,-0.569712,0.571931,-0.698684,-1.609046,0.256128,-0.033861,-0.329418,0.697317,-1.712523,-0.511798
0.09348,-0.007049,0.335755,0.061167,0.028025,-0.246418,0.966825,0.000694,0.248687,0.455039,0.82929,-0.791438,-0.075582,-0.90803,-0.192348,0.470505,0.773987,-0.129739,0.333487,-1.376683,-0.085703,-1.34083,-0.488837,-0.766943,0.117218,-0.332007,0.403159,-1.718757,-0.48067
0.101204,-0.00027,0.332799,0.07509,0.015462,-0.292372,0.953227,0.119651,0.150936,0.530349,0.751655,-0.81314,-0.064743,-0.918178,-0.185934,0.575272,0.759493,-0.121693,0.393641,-1.278758,-0.114596,-0.846095,-0.570227,-0.10249,0.079296,-0.416979,0.446674,-1.722874,-0.44028
0.106649,0.004399,0.329314,0.086565,0.014983,-0.330892,0.93957,0.185895,0.07911,0.556341,0.682602,-0.825078,-0.071556,-0.952931,-0.166729,0.660966,0.747504,-0.100691,0.447695,-1.284508,-0.049375,-0.999352,-0.610549,-0.360786,0.023551,-0.435758,0.527873,-1.755189,-0.504552
0.109383,0.008551,0.328635,0.094337,0.01477,-0.326568,0.940338,0.197435,0.039904,0.50045,0.628841,-0.824139,-0.066195,-0.95964,-0.209506,0.667852,0.734837,-0.097793,0.472984,-1.263856,-0.118312,-0.942515,-0.56444,-0.301816,0.003899,-0.452708,0.508207,-1.750731,-0.468602
0.110569,0.011837,0.329786,0.101899,0.017774,-0.305136,0.946675,0.170555,0.021821,0.437539,0.609382,-0.813811,-0.054471,-0.959702,-0.269427,0.652994,0.719107,-0.096614,0.480725,-1.308808,-0.229858,-0.92492,-0.50232,-0.31736,-0.011607,-0.459498,0.442739,-1.738852,-0.43325
0.109796,0.012654,0.329937,0.101641,0.019311,-0.306627,0.94619,0.163366,0.023972,0.449673,0.614786,-0.812934,-0.057919,-0.965341,-0.263482,0.653019,0.715338,-0.08892,0.472874,-1.322347,-0.245353,-0.938316,-0.49512,-0.301328,-0.042502,-0.450189,0.431444,-1.720301,-0.390514
0.109796,0.012654,0.329937,0.101641,0.019311,-0.306627,0.94619,0.146906,0.022474,0.421568,0.614786,-0.774626,-0.054299,-0.911257,-0.247015,0.612205,0.715338,-0.095862,0.44332,-1.278269,-0.237175,-0.907038,-0.478616,-0.291283,-0.041085,-0.435183,0.417063,-1.662958,-0.377497
0.109796,0.012654,0.331491,0.098148,0.018648,-0.30659,0.946584,0.130445,0.020976,0.393464,0.678988,-0.736317,-0.050679,-0.911257,-0.247015,0.612205,0.715338,-0.095862,0.44332,-1.234191,-0.228996,-0.875761,-0.462112,-0.281239,-0.039668,-0.420176,0.402681,-1.605614,-0.36448
0.109796,0.012654,0.333044,0.094654,0.017984,-0.306549,0.946966,0.113985,0.019478,0.365359,0.743191,-0.698009,-0.047059,-0.911257,-0.247015,0.612205,0.715338,-0.095862,0.44332,-1.190112,-0.220818,-0.844484,-0.445608,-0.271195,-0.038252,-0.40517,0.3883,-1.548271,-0.351462
0.109796,0.012654,0.334598,0.091159,0.01732,-0.306505,0.947336,0.097525,0.017979,0.337255,0.807393,-0.659701,-0.043439,-0.911257,-0.247015,0.612205,0.715338,-0.095862,0.44332,-1.146034,-0.212639,-0.813207,-0.429104,-0.261151,-0.036835,-0.390164,0.373918,-1.490928,-0.338445
0.109796,0.012654,0.336152,0.087662,0.016655,-0.306456,0.947693,0.081064,0.016481,0.30915,0.871595,-0.621392,-0.039819,-0.911257,-0.247015,0.612205,0.715338,-0.095862,0.44332,-1.101956,-0.204461,-0.78193,-0.4126,-0.251106,-0.035418,-0.375158,0.359537,-1.433584,-0.325428
0.109796,0.012654,0.337706,0.084164,0.015991,-0.306403,0.948039,0.064604,0.014983,0.281046,0.935798,-0.583084,-0.036199,-0.911257,-0.247015,0.612205,0.715338,-0.095862,0.44332,-1.057878,-0.196282,-0.750652,-0.396096,-0.241062,-0.034001,-0.360151,0.345156,-1.376241,-0.312411
0.109796,0.012654,0.33926,0.080666,0.015326,-0.306347,0.948372,0.048143,0.013484,0.252941,1.0,-0.544776,-0.032579,-0.911257,-0.247015,0.612205,0.715338,-0.095862,0.44332,-1.013799,-0.188104,-0.719375,-0.379592,-0.231018,-0.032585,-0.345145,0.330774,-1.318898,-0.299394
0.109796,0.012654,0.340814,0.077166,0.014661,-0.306286,0.948693,0.031683,0.011986,0.224837,1.0,-0.506467,-0.028959,-0.911257,-0.247015,0.612205,0.715338,-0.095862,0.44332,-0.969721,-0.179925,-0.688098,-0.363088,-0.220974,-0.031168,-0.330139,0.316393,-1.261554,-0.286377
